0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7455000281333923
1,0.0,0.3333333333333333,0.1428571428571428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8267999887466431
2,0.0,0.3333333333333333,0.4285714285714285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8485000133514404
3,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8646000027656555
4,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6044999957084656
5,0.0,0.6666666666666666,0.1428571428571428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8190000057220459
6,0.0,0.6666666666666666,0.4285714285714285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8454999923706055
7,0.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8572999835014343
8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6044999957084656
9,0.0,1.0,0.1428571428571428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8190000057220459
10,0.0,1.0,0.4285714285714285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8454999923706055
11,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8572999835014343
12,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15889999270439148
13,1.0,0.3333333333333333,0.1428571428571428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23280000686645508
14,1.0,0.3333333333333333,0.4285714285714285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.40059998631477356
15,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5921000242233276
16,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11680000275373459
17,1.0,0.6666666666666666,0.1428571428571428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18719999492168427
18,1.0,0.6666666666666666,0.4285714285714285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2694999873638153
19,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.367000013589859
20,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1370999962091446
21,1.0,1.0,0.1428571428571428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18719999492168427
22,1.0,1.0,0.4285714285714285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2694999873638153
23,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.367000013589859
